fiscal_year,fiscal_month,calendar_month,calendar_year,period,dept_id,category_id,obligated_amount
2025,4,1,2025,2025-01,DEPT-06,OPS,864.2
2025,5,2,2025,2025-02,DEPT-06,OPS,941.5
2025,6,3,2025,2025-03,DEPT-06,OPS,911.3
2025,7,4,2025,2025-04,DEPT-06,OPS,1041.8
2025,8,5,2025,2025-05,DEPT-06,OPS,1013.8
2025,9,6,2025,2025-06,DEPT-06,OPS,1302.2
2025,10,7,2025,2025-07,DEPT-06,OPS,1676.9
2025,11,8,2025,2025-08,DEPT-06,OPS,1456.5
2025,12,9,2025,2025-09,DEPT-06,OPS,1639.7
2025,1,10,2024,2024-10,DEPT-06,CAP,373.0
2025,2,11,2024,2024-11,DEPT-06,CAP,400.6
2025,3,12,2024,2024-12,DEPT-06,CAP,554.9
2025,4,1,2025,2025-01,DEPT-06,CAP,529.1
2025,5,2,2025,2025-02,DEPT-06,CAP,550.7
2025,6,3,2025,2025-03,DEPT-06,CAP,609.8
2025,7,4,2025,2025-04,DEPT-06,CAP,697.1
2025,8,5,2025,2025-05,DEPT-06,CAP,683.3
2025,9,6,2025,2025-06,DEPT-06,CAP,705.4
2025,10,7,2025,2025-07,DEPT-06,CAP,799.0
2025,11,8,2025,2025-08,DEPT-06,CAP,798.8
2025,12,9,2025,2025-09,DEPT-06,CAP,1156.9
2025,1,10,2024,2024-10,DEPT-06,GRANTS,209.3
2025,2,11,2024,2024-11,DEPT-06,GRANTS,287.8
2025,3,12,2024,2024-12,DEPT-06,GRANTS,374.1
2025,4,1,2025,2025-01,DEPT-06,GRANTS,389.0
2025,5,2,2025,2025-02,DEPT-06,GRANTS,426.2
2025,6,3,2025,2025-03,DEPT-06,GRANTS,431.8
2025,7,4,2025,2025-04,DEPT-06,GRANTS,504.4
2025,8,5,2025,2025-05,DEPT-06,GRANTS,524.4
2025,9,6,2025,2025-06,DEPT-06,GRANTS,533.8
2025,10,7,2025,2025-07,DEPT-06,GRANTS,612.0
2025,11,8,2025,2025-08,DEPT-06,GRANTS,661.4
2025,12,9,2025,2025-09,DEPT-06,GRANTS,759.1
2025,1,10,2024,2024-10,DEPT-06,CONTR,131.2
2025,2,11,2024,2024-11,DEPT-06,CONTR,185.8
2025,3,12,2024,2024-12,DEPT-06,CONTR,221.7
2025,4,1,2025,2025-01,DEPT-06,CONTR,248.7
2025,5,2,2025,2025-02,DEPT-06,CONTR,226.7
2025,6,3,2025,2025-03,DEPT-06,CONTR,242.5
2025,7,4,2025,2025-04,DEPT-06,CONTR,288.0
2025,8,5,2025,2025-05,DEPT-06,CONTR,292.4
2025,9,6,2025,2025-06,DEPT-06,CONTR,263.6
2025,10,7,2025,2025-07,DEPT-06,CONTR,353.4
2025,11,8,2025,2025-08,DEPT-06,CONTR,320.1
2025,12,9,2025,2025-09,DEPT-06,CONTR,438.0
2026,1,10,2025,2025-10,DEPT-06,PERS,1837.2
2026,2,11,2025,2025-11,DEPT-06,PERS,2322.2
2026,3,12,2025,2025-12,DEPT-06,PERS,2161.9
2026,4,1,2026,2026-01,DEPT-06,PERS,2511.0
2026,5,2,2026,2026-02,DEPT-06,PERS,2772.6
2026,6,3,2026,2026-03,DEPT-06,PERS,3367.4
2026,7,4,2026,2026-04,DEPT-06,PERS,3008.1
2026,8,5,2026,2026-05,DEPT-06,PERS,3189.3
2026,1,10,2025,2025-10,DEPT-06,OPS,714.6
2026,2,11,2025,2025-11,DEPT-06,OPS,753.9
2026,3,12,2025,2025-12,DEPT-06,OPS,971.5
2026,4,1,2026,2026-01,DEPT-06,OPS,872.2
2026,5,2,2026,2026-02,DEPT-06,OPS,1045.2
2026,6,3,2026,2026-03,DEPT-06,OPS,980.3
2026,7,4,2026,2026-04,DEPT-06,OPS,1099.6
2026,8,5,2026,2026-05,DEPT-06,OPS,1357.1
2026,1,10,2025,2025-10,DEPT-06,CAP,335.2
2026,2,11,2025,2025-11,DEPT-06,CAP,400.8
2026,3,12,2025,2025-12,DEPT-06,CAP,456.9
2026,4,1,2026,2026-01,DEPT-06,CAP,514.2
2026,5,2,2026,2026-02,DEPT-06,CAP,574.3
2026,6,3,2026,2026-03,DEPT-06,CAP,645.3
2026,7,4,2026,2026-04,DEPT-06,CAP,502.1
2026,8,5,2026,2026-05,DEPT-06,CAP,628.2
2026,1,10,2025,2025-10,DEPT-06,GRANTS,233.1
2026,2,11,2025,2025-11,DEPT-06,GRANTS,279.1
2026,3,12,2025,2025-12,DEPT-06,GRANTS,343.2
2026,4,1,2026,2026-01,DEPT-06,GRANTS,365.7
2026,5,2,2026,2026-02,DEPT-06,GRANTS,374.3
2026,6,3,2026,2026-03,DEPT-06,GRANTS,392.0
2026,7,4,2026,2026-04,DEPT-06,GRANTS,426.2
2026,8,5,2026,2026-05,DEPT-06,GRANTS,502.7
2026,1,10,2025,2025-10,DEPT-06,CONTR,151.7
2026,2,11,2025,2025-11,DEPT-06,CONTR,196.0
2026,3,12,2025,2025-12,DEPT-06,CONTR,236.2
2026,4,1,2026,2026-01,DEPT-06,CONTR,282.0
2026,5,2,2026,2026-02,DEPT-06,CONTR,262.2
2026,6,3,2026,2026-03,DEPT-06,CONTR,308.5
2026,7,4,2026,2026-04,DEPT-06,CONTR,334.5
2026,8,5,2026,2026-05,DEPT-06,CONTR,320.7
2019,1,10,2018,2018-10,DEPT-07,PERS,2216.6
2019,2,11,2018,2018-11,DEPT-07,PERS,2683.0
2019,3,12,2018,2018-12,DEPT-07,PERS,3189.9
2019,4,1,2019,2019-01,DEPT-07,PERS,3746.8
2019,5,2,2019,2019-02,DEPT-07,PERS,3827.0
2019,6,3,2019,2019-03,DEPT-07,PERS,4083.6
2019,7,4,2019,2019-04,DEPT-07,PERS,3875.3
2019,8,5,2019,2019-05,DEPT-07,PERS,4160.1
2019,9,6,2019,2019-06,DEPT-07,PERS,5575.8
2019,10,7,2019,2019-07,DEPT-07,PERS,5185.8
2019,11,8,2019,2019-08,DEPT-07,PERS,5404.5
2019,12,9,2019,2019-09,DEPT-07,PERS,8096.4
2019,1,10,2018,2018-10,DEPT-07,OPS,732.8
2019,2,11,2018,2018-11,DEPT-07,OPS,916.4
2019,3,12,2018,2018-12,DEPT-07,OPS,1023.7
2019,4,1,2019,2019-01,DEPT-07,OPS,1086.4
2019,5,2,2019,2019-02,DEPT-07,OPS,1178.2
2019,6,3,2019,2019-03,DEPT-07,OPS,1133.1
2019,7,4,2019,2019-04,DEPT-07,OPS,1344.2
2019,8,5,2019,2019-05,DEPT-07,OPS,1467.3
2019,9,6,2019,2019-06,DEPT-07,OPS,1736.9
2019,10,7,2019,2019-07,DEPT-07,OPS,1683.7
2019,11,8,2019,2019-08,DEPT-07,OPS,1489.5
2019,12,9,2019,2019-09,DEPT-07,OPS,2291.9
2019,1,10,2018,2018-10,DEPT-07,CAP,625.5
2019,2,11,2018,2018-11,DEPT-07,CAP,670.6
2019,3,12,2018,2018-12,DEPT-07,CAP,693.0
2019,4,1,2019,2019-01,DEPT-07,CAP,835.9
2019,5,2,2019,2019-02,DEPT-07,CAP,804.4
2019,6,3,2019,2019-03,DEPT-07,CAP,813.4
2019,7,4,2019,2019-04,DEPT-07,CAP,942.2
2019,8,5,2019,2019-05,DEPT-07,CAP,1033.7
2019,9,6,2019,2019-06,DEPT-07,CAP,921.0
2019,10,7,2019,2019-07,DEPT-07,CAP,1087.1
2019,11,8,2019,2019-08,DEPT-07,CAP,1312.3
2019,12,9,2019,2019-09,DEPT-07,CAP,1599.3
2019,1,10,2018,2018-10,DEPT-07,GRANTS,356.7
2019,2,11,2018,2018-11,DEPT-07,GRANTS,381.6
2019,3,12,2018,2018-12,DEPT-07,GRANTS,528.0
2019,4,1,2019,2019-01,DEPT-07,GRANTS,487.0
2019,5,2,2019,2019-02,DEPT-07,GRANTS,652.1
2019,6,3,2019,2019-03,DEPT-07,GRANTS,530.4
2019,7,4,2019,2019-04,DEPT-07,GRANTS,596.1
2019,8,5,2019,2019-05,DEPT-07,GRANTS,714.7
2019,9,6,2019,2019-06,DEPT-07,GRANTS,827.2
2019,10,7,2019,2019-07,DEPT-07,GRANTS,827.2
2019,11,8,2019,2019-08,DEPT-07,GRANTS,923.5
2019,12,9,2019,2019-09,DEPT-07,GRANTS,1115.8
2019,1,10,2018,2018-10,DEPT-07,CONTR,216.5
2019,2,11,2018,2018-11,DEPT-07,CONTR,277.0
2019,3,12,2018,2018-12,DEPT-07,CONTR,307.7
2019,4,1,2019,2019-01,DEPT-07,CONTR,329.4
2019,5,2,2019,2019-02,DEPT-07,CONTR,405.8
2019,6,3,2019,2019-03,DEPT-07,CONTR,381.7
2019,7,4,2019,2019-04,DEPT-07,CONTR,456.9
2019,8,5,2019,2019-05,DEPT-07,CONTR,422.6
2019,9,6,2019,2019-06,DEPT-07,CONTR,509.8
2019,10,7,2019,2019-07,DEPT-07,CONTR,528.9
2019,11,8,2019,2019-08,DEPT-07,CONTR,670.7
2019,12,9,2019,2019-09,DEPT-07,CONTR,779.8
2020,1,10,2019,2019-10,DEPT-07,PERS,2508.0
2020,2,11,2019,2019-11,DEPT-07,PERS,2620.9
2020,3,12,2019,2019-12,DEPT-07,PERS,3311.6
2020,4,1,2020,2020-01,DEPT-07,PERS,3271.7
2020,5,2,2020,2020-02,DEPT-07,PERS,3678.1
2020,6,3,2020,2020-03,DEPT-07,PERS,3972.5
2020,7,4,2020,2020-04,DEPT-07,PERS,4060.8
2020,8,5,2020,2020-05,DEPT-07,PERS,4120.9
2020,9,6,2020,2020-06,DEPT-07,PERS,4273.5
2020,10,7,2020,2020-07,DEPT-07,PERS,4328.7
2020,11,8,2020,2020-08,DEPT-07,PERS,5339.8
2020,12,9,2020,2020-09,DEPT-07,PERS,7723.5
2020,1,10,2019,2019-10,DEPT-07,OPS,807.5
2020,2,11,2019,2019-11,DEPT-07,OPS,1007.8
2020,3,12,2019,2019-12,DEPT-07,OPS,1529.0
2020,4,1,2020,2020-01,DEPT-07,OPS,1366.9
2020,5,2,2020,2020-02,DEPT-07,OPS,1582.8
2020,6,3,2020,2020-03,DEPT-07,OPS,1730.6
2020,7,4,2020,2020-04,DEPT-07,OPS,1841.6
2020,8,5,2020,2020-05,DEPT-07,OPS,1626.2
2020,9,6,2020,2020-06,DEPT-07,OPS,1918.5
2020,10,7,2020,2020-07,DEPT-07,OPS,1880.7
2020,11,8,2020,2020-08,DEPT-07,OPS,2829.2
2020,12,9,2020,2020-09,DEPT-07,OPS,2602.7
2020,1,10,2019,2019-10,DEPT-07,CAP,554.5
2020,2,11,2019,2019-11,DEPT-07,CAP,678.1
2020,3,12,2019,2019-12,DEPT-07,CAP,769.5
2020,4,1,2020,2020-01,DEPT-07,CAP,1043.3
2020,5,2,2020,2020-02,DEPT-07,CAP,1204.2
2020,6,3,2020,2020-03,DEPT-07,CAP,1035.0
2020,7,4,2020,2020-04,DEPT-07,CAP,1022.4
2020,8,5,2020,2020-05,DEPT-07,CAP,993.8
2020,9,6,2020,2020-06,DEPT-07,CAP,1252.7
2020,10,7,2020,2020-07,DEPT-07,CAP,1376.4
2020,11,8,2020,2020-08,DEPT-07,CAP,1466.1
2020,12,9,2020,2020-09,DEPT-07,CAP,1984.7
2020,1,10,2019,2019-10,DEPT-07,GRANTS,405.2
2020,2,11,2019,2019-11,DEPT-07,GRANTS,492.4
2020,3,12,2019,2019-12,DEPT-07,GRANTS,553.0
2020,4,1,2020,2020-01,DEPT-07,GRANTS,557.1
2020,5,2,2020,2020-02,DEPT-07,GRANTS,689.4
2020,6,3,2020,2020-03,DEPT-07,GRANTS,698.9
2020,7,4,2020,2020-04,DEPT-07,GRANTS,794.6
2020,8,5,2020,2020-05,DEPT-07,GRANTS,835.1
2020,9,6,2020,2020-06,DEPT-07,GRANTS,734.8
2020,10,7,2020,2020-07,DEPT-07,GRANTS,811.3
2020,11,8,2020,2020-08,DEPT-07,GRANTS,943.0
2020,12,9,2020,2020-09,DEPT-07,GRANTS,1158.6
2020,1,10,2019,2019-10,DEPT-07,CONTR,250.1
2020,2,11,2019,2019-11,DEPT-07,CONTR,296.3
2020,3,12,2019,2019-12,DEPT-07,CONTR,370.6
2020,4,1,2020,2020-01,DEPT-07,CONTR,378.5
2020,5,2,2020,2020-02,DEPT-07,CONTR,399.6
2020,6,3,2020,2020-03,DEPT-07,CONTR,459.5
2020,7,4,2020,2020-04,DEPT-07,CONTR,462.2
2020,8,5,2020,2020-05,DEPT-07,CONTR,474.2
2020,9,6,2020,2020-06,DEPT-07,CONTR,556.8
2020,10,7,2020,2020-07,DEPT-07,CONTR,555.3
2020,11,8,2020,2020-08,DEPT-07,CONTR,588.0
2020,12,9,2020,2020-09,DEPT-07,CONTR,709.0
2021,1,10,2020,2020-10,DEPT-07,PERS,2606.5
2021,2,11,2020,2020-11,DEPT-07,PERS,3314.6
2021,3,12,2020,2020-12,DEPT-07,PERS,3550.1
2021,4,1,2021,2021-01,DEPT-07,PERS,4240.4
2021,5,2,2021,2021-02,DEPT-07,PERS,3464.7
2021,6,3,2021,2021-03,DEPT-07,PERS,4367.7
2021,7,4,2021,2021-04,DEPT-07,PERS,4646.4
2021,8,5,2021,2021-05,DEPT-07,PERS,4648.5
2021,9,6,2021,2021-06,DEPT-07,PERS,6203.2
2021,10,7,2021,2021-07,DEPT-07,PERS,5727.6
2021,11,8,2021,2021-08,DEPT-07,PERS,6100.8
2021,12,9,2021,2021-09,DEPT-07,PERS,7968.2
2021,1,10,2020,2020-10,DEPT-07,OPS,913.5
2021,2,11,2020,2020-11,DEPT-07,OPS,1248.7
2021,3,12,2020,2020-12,DEPT-07,OPS,1694.8
2021,4,1,2021,2021-01,DEPT-07,OPS,1606.9
2021,5,2,2021,2021-02,DEPT-07,OPS,1692.7
2021,6,3,2021,2021-03,DEPT-07,OPS,2136.4
2021,7,4,2021,2021-04,DEPT-07,OPS,2275.0
2021,8,5,2021,2021-05,DEPT-07,OPS,2265.5
2021,9,6,2021,2021-06,DEPT-07,OPS,2212.8
2021,10,7,2021,2021-07,DEPT-07,OPS,2489.5
2021,11,8,2021,2021-08,DEPT-07,OPS,2601.0
2021,12,9,2021,2021-09,DEPT-07,OPS,3226.1
2021,1,10,2020,2020-10,DEPT-07,CAP,578.8
2021,2,11,2020,2020-11,DEPT-07,CAP,733.7
2021,3,12,2020,2020-12,DEPT-07,CAP,836.7
2021,4,1,2021,2021-01,DEPT-07,CAP,859.5
2021,5,2,2021,2021-02,DEPT-07,CAP,1071.0
2021,6,3,2021,2021-03,DEPT-07,CAP,1143.8
2021,7,4,2021,2021-04,DEPT-07,CAP,1355.2
2021,8,5,2021,2021-05,DEPT-07,CAP,1195.5
2021,9,6,2021,2021-06,DEPT-07,CAP,1364.8
2021,10,7,2021,2021-07,DEPT-07,CAP,1510.4
2021,11,8,2021,2021-08,DEPT-07,CAP,1581.1
2021,12,9,2021,2021-09,DEPT-07,CAP,2156.1
2021,1,10,2020,2020-10,DEPT-07,GRANTS,408.4
2021,2,11,2020,2020-11,DEPT-07,GRANTS,482.3
2021,3,12,2020,2020-12,DEPT-07,GRANTS,544.1
2021,4,1,2021,2021-01,DEPT-07,GRANTS,581.1
2021,5,2,2021,2021-02,DEPT-07,GRANTS,570.8
2021,6,3,2021,2021-03,DEPT-07,GRANTS,639.6
2021,7,4,2021,2021-04,DEPT-07,GRANTS,690.2
2021,8,5,2021,2021-05,DEPT-07,GRANTS,699.9
2021,9,6,2021,2021-06,DEPT-07,GRANTS,840.4
2021,10,7,2021,2021-07,DEPT-07,GRANTS,983.2
2021,11,8,2021,2021-08,DEPT-07,GRANTS,911.3
2021,12,9,2021,2021-09,DEPT-07,GRANTS,1267.2
2021,1,10,2020,2020-10,DEPT-07,CONTR,248.5
2021,2,11,2020,2020-11,DEPT-07,CONTR,323.1
2021,3,12,2020,2020-12,DEPT-07,CONTR,369.8
2021,4,1,2021,2021-01,DEPT-07,CONTR,441.8
2021,5,2,2021,2021-02,DEPT-07,CONTR,427.1
2021,6,3,2021,2021-03,DEPT-07,CONTR,520.7
2021,7,4,2021,2021-04,DEPT-07,CONTR,501.7
2021,8,5,2021,2021-05,DEPT-07,CONTR,513.7
2021,9,6,2021,2021-06,DEPT-07,CONTR,514.6
2021,10,7,2021,2021-07,DEPT-07,CONTR,645.0
2021,11,8,2021,2021-08,DEPT-07,CONTR,742.0
2021,12,9,2021,2021-09,DEPT-07,CONTR,892.1
2022,1,10,2021,2021-10,DEPT-07,PERS,3390.5
2022,2,11,2021,2021-11,DEPT-07,PERS,3916.5
2022,3,12,2021,2021-12,DEPT-07,PERS,4051.3
2022,4,1,2022,2022-01,DEPT-07,PERS,4359.1
2022,5,2,2022,2022-02,DEPT-07,PERS,4972.5
2022,6,3,2022,2022-03,DEPT-07,PERS,4769.2
2022,7,4,2022,2022-04,DEPT-07,PERS,5938.2
2022,8,5,2022,2022-05,DEPT-07,PERS,5917.3
2022,9,6,2022,2022-06,DEPT-07,PERS,6195.0
2022,10,7,2022,2022-07,DEPT-07,PERS,7078.1
2022,11,8,2022,2022-08,DEPT-07,PERS,8361.2
2022,12,9,2022,2022-09,DEPT-07,PERS,9392.1
2022,1,10,2021,2021-10,DEPT-07,OPS,953.7
2022,2,11,2021,2021-11,DEPT-07,OPS,1318.3
2022,3,12,2021,2021-12,DEPT-07,OPS,1497.8
2022,4,1,2022,2022-01,DEPT-07,OPS,1458.7
2022,5,2,2022,2022-02,DEPT-07,OPS,1604.7
2022,6,3,2022,2022-03,DEPT-07,OPS,1737.7
2022,7,4,2022,2022-04,DEPT-07,OPS,1870.6
2022,8,5,2022,2022-05,DEPT-07,OPS,1716.0
2022,9,6,2022,2022-06,DEPT-07,OPS,1781.1
2022,10,7,2022,2022-07,DEPT-07,OPS,2086.3
2022,11,8,2022,2022-08,DEPT-07,OPS,2269.7
2022,12,9,2022,2022-09,DEPT-07,OPS,2941.5
2022,1,10,2021,2021-10,DEPT-07,CAP,632.0
2022,2,11,2021,2021-11,DEPT-07,CAP,725.2
2022,3,12,2021,2021-12,DEPT-07,CAP,882.4
2022,4,1,2022,2022-01,DEPT-07,CAP,844.0
2022,5,2,2022,2022-02,DEPT-07,CAP,965.4
2022,6,3,2022,2022-03,DEPT-07,CAP,1119.5
2022,7,4,2022,2022-04,DEPT-07,CAP,1190.2
2022,8,5,2022,2022-05,DEPT-07,CAP,1133.2
2022,9,6,2022,2022-06,DEPT-07,CAP,1286.2
2022,10,7,2022,2022-07,DEPT-07,CAP,1650.3
2022,11,8,2022,2022-08,DEPT-07,CAP,1534.9
2022,12,9,2022,2022-09,DEPT-07,CAP,1830.5
2022,1,10,2021,2021-10,DEPT-07,GRANTS,384.7
2022,2,11,2021,2021-11,DEPT-07,GRANTS,480.3
2022,3,12,2021,2021-12,DEPT-07,GRANTS,556.6
2022,4,1,2022,2022-01,DEPT-07,GRANTS,605.3
2022,5,2,2022,2022-02,DEPT-07,GRANTS,575.1
2022,6,3,2022,2022-03,DEPT-07,GRANTS,640.1
2022,7,4,2022,2022-04,DEPT-07,GRANTS,728.0
2022,8,5,2022,2022-05,DEPT-07,GRANTS,769.9
2022,9,6,2022,2022-06,DEPT-07,GRANTS,786.2
2022,10,7,2022,2022-07,DEPT-07,GRANTS,897.3
2022,11,8,2022,2022-08,DEPT-07,GRANTS,1001.7
2022,12,9,2022,2022-09,DEPT-07,GRANTS,1346.4
2022,1,10,2021,2021-10,DEPT-07,CONTR,281.1
2022,2,11,2021,2021-11,DEPT-07,CONTR,357.4
2022,3,12,2021,2021-12,DEPT-07,CONTR,391.6
2022,4,1,2022,2022-01,DEPT-07,CONTR,460.9
2022,5,2,2022,2022-02,DEPT-07,CONTR,486.4
2022,6,3,2022,2022-03,DEPT-07,CONTR,538.6
2022,7,4,2022,2022-04,DEPT-07,CONTR,565.8
2022,8,5,2022,2022-05,DEPT-07,CONTR,593.4
2022,9,6,2022,2022-06,DEPT-07,CONTR,593.5
2022,10,7,2022,2022-07,DEPT-07,CONTR,674.1
2022,11,8,2022,2022-08,DEPT-07,CONTR,785.7
2022,12,9,2022,2022-09,DEPT-07,CONTR,865.4
2023,1,10,2022,2022-10,DEPT-07,PERS,2957.6
2023,2,11,2022,2022-11,DEPT-07,PERS,3861.4
2023,3,12,2022,2022-12,DEPT-07,PERS,4647.6
2023,4,1,2023,2023-01,DEPT-07,PERS,4524.8
2023,5,2,2023,2023-02,DEPT-07,PERS,5159.2
2023,6,3,2023,2023-03,DEPT-07,PERS,5494.6
2023,7,4,2023,2023-04,DEPT-07,PERS,4839.8
2023,8,5,2023,2023-05,DEPT-07,PERS,6118.9
2023,9,6,2023,2023-06,DEPT-07,PERS,6491.5
2023,10,7,2023,2023-07,DEPT-07,PERS,7173.1
2023,11,8,2023,2023-08,DEPT-07,PERS,8859.8
2023,12,9,2023,2023-09,DEPT-07,PERS,9058.4
2023,1,10,2022,2022-10,DEPT-07,OPS,1002.0
2023,2,11,2022,2022-11,DEPT-07,OPS,1037.2
2023,3,12,2022,2022-12,DEPT-07,OPS,1490.0
2023,4,1,2023,2023-01,DEPT-07,OPS,1615.9
2023,5,2,2023,2023-02,DEPT-07,OPS,1715.0
2023,6,3,2023,2023-03,DEPT-07,OPS,2076.2
2023,7,4,2023,2023-04,DEPT-07,OPS,2165.9
2023,8,5,2023,2023-05,DEPT-07,OPS,2158.9
2023,9,6,2023,2023-06,DEPT-07,OPS,2197.6
2023,10,7,2023,2023-07,DEPT-07,OPS,2708.7
2023,11,8,2023,2023-08,DEPT-07,OPS,2737.2
2023,12,9,2023,2023-09,DEPT-07,OPS,3230.5
2023,1,10,2022,2022-10,DEPT-07,CAP,585.5
2023,2,11,2022,2022-11,DEPT-07,CAP,800.2
2023,3,12,2022,2022-12,DEPT-07,CAP,1039.5
2023,4,1,2023,2023-01,DEPT-07,CAP,1248.0
2023,5,2,2023,2023-02,DEPT-07,CAP,1136.7
2023,6,3,2023,2023-03,DEPT-07,CAP,1132.7
2023,7,4,2023,2023-04,DEPT-07,CAP,1160.4
2023,8,5,2023,2023-05,DEPT-07,CAP,1417.3
2023,9,6,2023,2023-06,DEPT-07,CAP,1230.5
2023,10,7,2023,2023-07,DEPT-07,CAP,1653.3
2023,11,8,2023,2023-08,DEPT-07,CAP,1847.9
2023,12,9,2023,2023-09,DEPT-07,CAP,2263.2
2023,1,10,2022,2022-10,DEPT-07,GRANTS,418.3
2023,2,11,2022,2022-11,DEPT-07,GRANTS,543.9
2023,3,12,2022,2022-12,DEPT-07,GRANTS,623.4
2023,4,1,2023,2023-01,DEPT-07,GRANTS,621.1
2023,5,2,2023,2023-02,DEPT-07,GRANTS,814.6
2023,6,3,2023,2023-03,DEPT-07,GRANTS,735.6
2023,7,4,2023,2023-04,DEPT-07,GRANTS,854.1
2023,8,5,2023,2023-05,DEPT-07,GRANTS,686.8
2023,9,6,2023,2023-06,DEPT-07,GRANTS,990.6
2023,10,7,2023,2023-07,DEPT-07,GRANTS,1110.2
2023,11,8,2023,2023-08,DEPT-07,GRANTS,1090.6
2023,12,9,2023,2023-09,DEPT-07,GRANTS,1433.2
2023,1,10,2022,2022-10,DEPT-07,CONTR,324.5
2023,2,11,2022,2022-11,DEPT-07,CONTR,360.1
2023,3,12,2022,2022-12,DEPT-07,CONTR,468.3
2023,4,1,2023,2023-01,DEPT-07,CONTR,451.9
2023,5,2,2023,2023-02,DEPT-07,CONTR,492.5
2023,6,3,2023,2023-03,DEPT-07,CONTR,602.0
2023,7,4,2023,2023-04,DEPT-07,CONTR,632.5
2023,8,5,2023,2023-05,DEPT-07,CONTR,586.1
2023,9,6,2023,2023-06,DEPT-07,CONTR,617.3
2023,10,7,2023,2023-07,DEPT-07,CONTR,687.4
2023,11,8,2023,2023-08,DEPT-07,CONTR,840.3
2023,12,9,2023,2023-09,DEPT-07,CONTR,920.8
2024,1,10,2023,2023-10,DEPT-07,PERS,3165.8
2024,2,11,2023,2023-11,DEPT-07,PERS,3986.7
2024,3,12,2023,2023-12,DEPT-07,PERS,4414.6
2024,4,1,2024,2024-01,DEPT-07,PERS,5174.8
2024,5,2,2024,2024-02,DEPT-07,PERS,5005.0
2024,6,3,2024,2024-03,DEPT-07,PERS,5378.3
2024,7,4,2024,2024-04,DEPT-07,PERS,5359.4
2024,8,5,2024,2024-05,DEPT-07,PERS,6656.9
2024,9,6,2024,2024-06,DEPT-07,PERS,6099.5
2024,10,7,2024,2024-07,DEPT-07,PERS,7382.9
2024,11,8,2024,2024-08,DEPT-07,PERS,7821.0
2024,12,9,2024,2024-09,DEPT-07,PERS,9082.6
2024,1,10,2023,2023-10,DEPT-07,OPS,1097.1
2024,2,11,2023,2023-11,DEPT-07,OPS,1565.5
2024,3,12,2023,2023-12,DEPT-07,OPS,1692.7
2024,4,1,2024,2024-01,DEPT-07,OPS,1649.2
2024,5,2,2024,2024-02,DEPT-07,OPS,1969.1
2024,6,3,2024,2024-03,DEPT-07,OPS,2026.3
2024,7,4,2024,2024-04,DEPT-07,OPS,2780.4
2024,8,5,2024,2024-05,DEPT-07,OPS,2359.2
2024,9,6,2024,2024-06,DEPT-07,OPS,2360.6
2024,10,7,2024,2024-07,DEPT-07,OPS,2996.7
2024,11,8,2024,2024-08,DEPT-07,OPS,2513.2
2024,12,9,2024,2024-09,DEPT-07,OPS,3744.2
2024,1,10,2023,2023-10,DEPT-07,CAP,896.9
2024,2,11,2023,2023-11,DEPT-07,CAP,936.6
2024,3,12,2023,2023-12,DEPT-07,CAP,962.4
2024,4,1,2024,2024-01,DEPT-07,CAP,1165.1
2024,5,2,2024,2024-02,DEPT-07,CAP,1439.2
2024,6,3,2024,2024-03,DEPT-07,CAP,1416.5
2024,7,4,2024,2024-04,DEPT-07,CAP,1363.0
2024,8,5,2024,2024-05,DEPT-07,CAP,1462.2
2024,9,6,2024,2024-06,DEPT-07,CAP,1559.9
2024,10,7,2024,2024-07,DEPT-07,CAP,1857.0
2024,11,8,2024,2024-08,DEPT-07,CAP,2188.4
2024,12,9,2024,2024-09,DEPT-07,CAP,2702.3
2024,1,10,2023,2023-10,DEPT-07,GRANTS,521.6
2024,2,11,2023,2023-11,DEPT-07,GRANTS,549.6
2024,3,12,2023,2023-12,DEPT-07,GRANTS,649.7
2024,4,1,2024,2024-01,DEPT-07,GRANTS,816.2
2024,5,2,2024,2024-02,DEPT-07,GRANTS,748.5
2024,6,3,2024,2024-03,DEPT-07,GRANTS,878.5
2024,7,4,2024,2024-04,DEPT-07,GRANTS,973.7
2024,8,5,2024,2024-05,DEPT-07,GRANTS,914.9
2024,9,6,2024,2024-06,DEPT-07,GRANTS,975.4
2024,10,7,2024,2024-07,DEPT-07,GRANTS,1165.4
2024,11,8,2024,2024-08,DEPT-07,GRANTS,1337.9
2024,12,9,2024,2024-09,DEPT-07,GRANTS,1759.3
2024,1,10,2023,2023-10,DEPT-07,CONTR,350.8
2024,2,11,2023,2023-11,DEPT-07,CONTR,411.3
2024,3,12,2023,2023-12,DEPT-07,CONTR,454.4
2024,4,1,2024,2024-01,DEPT-07,CONTR,475.8
2024,5,2,2024,2024-02,DEPT-07,CONTR,534.8
2024,6,3,2024,2024-03,DEPT-07,CONTR,614.2
2024,7,4,2024,2024-04,DEPT-07,CONTR,648.9
2024,8,5,2024,2024-05,DEPT-07,CONTR,556.7
2024,9,6,2024,2024-06,DEPT-07,CONTR,661.9
2024,10,7,2024,2024-07,DEPT-07,CONTR,855.8
2024,11,8,2024,2024-08,DEPT-07,CONTR,860.4
2024,12,9,2024,2024-09,DEPT-07,CONTR,955.8
2025,1,10,2024,2024-10,DEPT-07,PERS,4903.8
2025,2,11,2024,2024-11,DEPT-07,PERS,5031.4
2025,3,12,2024,2024-12,DEPT-07,PERS,6143.3
